time_s,x_dx,x_dy,y_dx,y_dy
61.505,9.086416575662255,0.21749002126989755,-0.06425898045051257,9.07021594934925
62.00666666666667,9.086167356443747,0.21248285947424655,-0.06284843049628272,9.07018694712495
62.50666666666667,9.086014226066657,0.21586319351905384,-0.062453124483132484,9.070564325246629
63.00833333333333,9.086432849589698,0.21671567575957099,-0.062440959777813984,9.069738422760608
63.50833333333333,9.086287812614263,0.21433682685842453,-0.06223603651476599,9.07035002685098
64.01,9.086306054306707,0.21353664927993088,-0.06213014538494952,9.069777809985604
64.51,9.085916889935728,0.21361015658860127,-0.06250757486818656,9.069313675701226
65.01166666666667,9.086233652785431,0.2163457148579465,-0.06342262338134788,9.071383023188861
65.51333333333334,9.08643624915555,0.2149217334627766,-0.06367039099431727,9.070842837779402
66.01333333333334,9.086782546191666,0.21313700753288983,-0.06404804886615588,9.070039426675912
66.515,9.087404223884864,0.2176154176810629,-0.06364912343337892,9.06934639092779
67.015,9.086683797732633,0.21339925159651768,-0.06288016632654664,9.070076550860884
67.5,9.08857068138768,0.2138781598498606,-0.06296532822530725,9.072719951911154
